desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species,mbti_label,filename
447511000000000.0,믹스견,2026(60일미만)(년생),F,N,맨몸상태 온순함 ,상주시 동물보호센터,경상북도 상주시 사벌국면 상풍로 124  ,010-6682-1198,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061304357.jpg
447511000000000.0,믹스견,2026(60일미만)(년생),F,N,맨몸상태 온순함 ,상주시 동물보호센터,경상북도 상주시 사벌국면 상풍로 124  ,010-6682-1198,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604042204920.jpeg
447511000000000.0,믹스견,2026(60일미만)(년생),F,N,맨몸상태 온순함 ,상주시 동물보호센터,경상북도 상주시 사벌국면 상풍로 124  ,010-6682-1198,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031404609.jpg
447511000000000.0,믹스견,2026(60일미만)(년생),F,N,맨몸상태 온순함 ,상주시 동물보호센터,경상북도 상주시 사벌국면 상풍로 124  ,010-6682-1198,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604040704765.jpg
447511000000000.0,믹스견,2026(60일미만)(년생),F,N,맨몸상태 온순함 ,상주시 동물보호센터,경상북도 상주시 사벌국면 상풍로 124  ,010-6682-1198,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/20260403140405.jpg
447511000000000.0,믹스견,2024(년생),M,N,맨몸상태 온순함 ,상주시 동물보호센터,경상북도 상주시 사벌국면 상풍로 124  ,010-6682-1198,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604021004608.png
447507000000000.0,스탠다드 푸들,2024(년생),F,N,마른체형 영양결핍 피부케어필요 매우순함,유기동물보호센터,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,010-7703-1999,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604021404156.jpg
447502000000000.0,한국 고양이,2026(60일미만)(년생),M,N,아직 어리지만 예민하고 환경 변화에 민감함. 익숙한 환경에서 안정적임.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604041604802.jpg
447502000000000.0,한국 고양이,2026(60일미만)(년생),F,N,아직 어리지만 활발하고 호기심이 왕성함. 장난감에 관심이 많음.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,cat,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061504688.jpg
447502000000000.0,한국 고양이,2026(60일미만)(년생),F,N,어린 나이에도 예민하고 환경 변화에 민감함. 익숙한 환경에서 안정적임.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061504901.jpg
447502000000000.0,한국 고양이,2026(60일미만)(년생),F,N,아직 어리지만 독립적이고 자기 영역 의식이 강함. 조용하고 관찰하는 것을 좋아함.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061504418.jpg
447502000000000.0,한국 고양이,2026(60일미만)(년생),M,N,아직 어리지만 겁이 많고 숨는 것을 좋아함. 안전한 공간에서만 활동함.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031104618.jpg
447502000000000.0,한국 고양이,2026(60일미만)(년생),M,N,어린 나이에도 겁이 많고 숨는 것을 좋아함. 안전한 공간에서만 활동함.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604021404524[1].jpg
447502000000000.0,한국 고양이,2026(60일미만)(년생),F,N,어린 나이에도 겁이 많고 숨는 것을 좋아함. 안전한 공간에서만 활동함.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031104857[1].jpg
446496000000000.0,믹스견,2025(년생),M,U,경계심,학교임시동물보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,010-5649-3435,보호중,새끼,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061704912.jpg
443571000000000.0,믹스견,2025(년생),F,U,"4R7, 낡은 목줄 착용, 겁조금있으나 사람을 좋아하고 순함",반려동물보호센터,충청북도 청주시 흥덕구 강내면 서부로 411-23  청주시 반려동물 보호센터,043-201-2298,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061704336.jpg
442434000000000.0,진도견,2022(년생),M,U,순함 토종진돗개 국견협회,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4172,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061104431.jpg
442434000000000.0,진도견,2026(60일미만)(년생),F,U,순하고 듬직함 토종진돗개 국견협회,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4172,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604041704166.jpg
441399000000000.0,비글,2018(년생),F,N,경계가 있으며 겁이 많음,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,031-590-2785,보호중,노령,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604071204169.jpg
441399000000000.0,믹스견,2024(년생),F,N,순하고 귀여우며 사람을 좋아함,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,031-590-2785,종료(반환),성체,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/20260402110483.jpg
441394000000000.0,한국 고양이,2025(년생),Q,U,아직 어리지만 예민하고 환경 변화에 민감함. 익숙한 환경에서 안정적임.,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604030904555.jpeg
441378000000000.0,한국 고양이,2026(년생),F,U,호기심 왕성한 새끼로 활발하고 호기심이 왕성함. 장난감에 관심이 많음.,펫앤쉘터동물병원,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",031-714-8392,보호중,새끼,cat,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061304530.jpg
429362000000000.0,미니어쳐 핀셔,2016(년생),F,U,나이가 들었지만 온순하고 순함. 사람을 잘 따름.,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,노령,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/20260406090443.jpg
429361000000000.0,믹스견,2023(년생),M,N,순하고 입질이 없음. 보호자에 대한 의존도가 높음.,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,종료(반환),성체,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/20260407080475.jpg
429359000000000.0,믹스견,2026(60일미만)(년생),F,U,어린 나이에도 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604022204648.jpg
411312000000000.0,포메라니안,2012(년생),F,N,조용하고 안정적이며 호기심이 왕성하고 에너지가 넘침. 낯선 사람에게도 쉽게 다가감.,내품애센터,서울특별시 서대문구 모래내로 333 (홍은동) ,02-330-3821,종료(반환),노령,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604051404423[1].jpg
444454000000000.0,프렌치 불독,2025(년생),M,N,어린 나이에도 온순하고 느긋한 성격. 사람과 함께 있는 것을 즐김.,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061604769.jpg
443445000000000.0,믹스견,2016(년생),F,U,조용하고 안정적이며 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,증평 가정견 훈련소,충청북도 증평군 도안면 입장길 239  ,010-3169-1151,보호중,노령,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604041604858.jpg
442424000000000.0,요크셔 테리어,2016(년생),M,N,순함,삼척시동물보호센터,강원도 삼척시 미로면 동안로 86-45  ,033-571-2610,보호중,노령,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061004517.jpg
430368000000000.0,라브라도 리트리버,2023(년생),M,U,활발하고 장난기가 넘침. 훈련을 즐김.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,성체,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031704971.jpg
430367000000000.0,기타축종,2025(년생),Q,U,어린 나이에도 활발하고 호기심이 많음. 탐색하기를 좋아함.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,새끼,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061104833.jpg
426334000000000.0,한국 고양이,2024(년생),M,N,"교통사고로인한부상,기력없음,예민함",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,성체,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031004177.jpg
426334000000000.0,믹스견,2022(년생),M,N,"온순함,목걸이를하고있음,블랙탄무늬",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604041604858.jpg
447525000000000.0,믹스견,2023(년생),M,U,온순하고 친근함,울진군동물보호센터,경상북도 울진군 울진읍 대흥신림로 916-37  ,054-789-6795,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061004391.jpg
446499000000000.0,믹스견,2025(년생),F,N,어린 나이에도 독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,유기동물임시보호센터,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,061-550-5749,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061304489.jpg
446494000000000.0,믹스견,2026(60일미만)(년생),M,N,아직 어리지만 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604021704182[1].jpg
446494000000000.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061604321[1].jpg
446494000000000.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604071304163.jpg
446494000000000.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604021704680.jpg
446494000000000.0,믹스견,2026(60일미만)(년생),M,N,아직 어리지만 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061704981[1].jpg
446494000000000.0,믹스견,2026(60일미만)(년생),F,N,어린 나이에도 독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604070904617.jpg
446494000000000.0,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031204528[1].jpg
446494000000000.0,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604021204106.jpg
446494000000000.0,믹스견,2022(년생),F,N,새끼에 대한 애정이 높아서 약간의 경계심,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061104821.jpg
445468000000000.0,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604021104993.png
445468000000000.0,믹스견,2021(년생),F,N,녹색 목테를 하고있으며 순한편임. 젖이 불어있음.,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031404611[1].jpg
445468000000000.0,믹스견,2023(년생),M,N,사람 경계심없고 순함.,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604071004248.jpg
445468000000000.0,믹스견,2025(년생),M,N,경계심은 살짝 있지만 순한편임.,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,새끼,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604071004456.jpg
445467000000000.0,믹스견,2017(년생),M,U,조용하고 안정적이며 활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,노령,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604022204741.jpg
445467000000000.0,기타,2021(년생),M,N,온순하고 순함. 사람을 잘 따름.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,성체,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061004301.jpg
444453000000000.0,믹스견,2026(60일미만)(년생),F,U,"매우 순함, 입소 당시 1개월령 추정",서산시 동물보호센터,충청남도 서산시 인지면 무학재1길 99  ,041-660-2040,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061704775.jpg
444453000000000.0,믹스견,2024(년생),F,U,"매우 순함, 목줄 착용",서산시 동물보호센터,충청남도 서산시 인지면 무학재1길 99  ,041-660-2040,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604062004655.jpg
444452000000000.0,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,041-530-6200,종료(반환),새끼,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061704503[1].jpg
444452000000000.0,믹스견,2026(년생),F,N,아직 어리지만 활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,041-530-6200,종료(반환),새끼,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061004525.jpg
443442000000000.0,포메라니안,2026(60일미만)(년생),F,U,어린 나이에도 호기심이 왕성하고 에너지가 넘침. 낯선 사람에게도 쉽게 다가감.,보은군동물보호센터,충청북도 보은군 보은읍 뱃들로 47  ,043-540-3643,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604021304306.jpg
441560000000000.0,믹스견,2022(년생),F,U,경계. 겁 있음. 방어적 입질. 진드기 오염. 눈곱. 가슴 부위 흰 털. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031204961.jpg
441560000000000.0,믹스견,2025(년생),M,N,온순. 얌전. 약간 겁 있음. 눈곱. 가슴 부위 흰 털. 꼬리 단미 안됨. 털 약간 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/20260403140458[2].jpg
441560000000000.0,믹스견,2026(년생),M,N,온순. 얌전. 약간 겁 있음. 부정 교합. 진드기 오염. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604041704780.jpg
441560000000000.0,믹스견,2025(년생),F,U,겁 많음. 방어적 입질. 턱부터 배까지 흰 털. 발 끝 흰 털. 진드기 오염. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/20260402140437.png
441560000000000.0,믹스견,2023(년생),M,N,경계.겁.방어적입질.우측슬개골.회색후드.방울달린목줄.빨/초/회색 리드줄에 담요로 매듭. 꼬리 단미.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604061304723[1].jpg
441414000000000.0,믹스견,2021(년생),F,U,목줄 싫어함. 얌전하지만 돌발성 입질. 유선 발달. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061704827[2].jpg
441414000000000.0,믹스견,2021(년생),M,N,온순. 활발. 겁 조금 있지만 사람 좋아함. 파란 바탕 노란 줄 목줄. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031604759.jpg
441414000000000.0,믹스견,2026(60일미만)(년생),F,U,온순. 활발. 사람 좋아함. 유치 자라는 중. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604071004313.png
441392000000000.0,한국 고양이,2023(년생),F,U,경계. 예민. 이표. 혈뇨. 척추 골절. 양 후지 기립 못함. 콧물. 좌측 어깨 탈모/상처. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604071204737.jpg
441391000000000.0,푸들,2023(년생),F,U,활발하고 장난기가 많음. 주목받는 것을 즐김.,평택시동물보호센터,경기도 평택시 청북읍 청북로 497  ,031-8024-8080,보호중,성체,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604011604473[1].jpg
441374000000000.0,사모예드,2024(년생),M,N,온순하고 느긋함. 누구에게나 친절함.,수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",031-5191-3557,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/20260403190409.jpg
431372000000000.0,한국 고양이,2026(60일미만)(년생),M,N,아직 어리지만 겁이 많고 숨는 것을 좋아함. 안전한 공간에서만 활동함.,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543  ,052-238-6113,보호중,새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604071404894[1].jpg
431369000000000.0,믹스견,2017(년생),F,N,"말랐음, 겁많음",울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,052-238-6113,보호중,노령,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604071004506.jpg
430364000000000.0,푸들,2025(년생),F,U,호기심 왕성한 새끼로 감수성이 풍부하고 보호자에게 애착이 강함. 새로운 것을 잘 배움.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,새끼,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604071404843[1].jpg
428357000000000.0,프렌치 불독,2025(년생),F,N,온순하고 사람좋아함.,강화군 동물보호센터,인천광역시 강화군 강화읍 강화대로 254-1  ,010-2797-3786,종료(반환),새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031604708.jpg
428356000000000.0,믹스견,2025(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,한마음동물병원,경기도 김포시 통진읍 김포대로 2025  ,032-562-0075,보호중,새끼,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061404255.jpg
428356000000000.0,믹스견,2024(년생),F,U,"너무너무 순함, 미용되어 있음, 말랐음, 사람 잘 따름, 귀염둥이",가정동물병원,인천광역시 서구 가정로 346 (가정동) ,032-575-0833,보호중,성체,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604070904790.jpg
427348000000000.0,기타축종,2025(년생),F,U,호기심 왕성한 새끼로 겁이 많으나 천천히 적응함. 예민한 편.,화원연합동물병원,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,053-634-7975,보호중,새끼,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604031204974.jpg
411320000000000.0,믹스견,2025(년생),F,U,온순함,디아크 동물종합병원,서울특별시 동작구 장승배기로27길 18 (노량진동) 1층,02-816-7582,종료(반환),새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604021704347.jpg
411302000000000.0,푸들,2023(년생),F,N,활발하고 장난기가 많음. 주목받는 것을 즐김.,남산동물병원,서울특별시 용산구 후암로 51 (후암동) 1층,02-778-7582,보호중,성체,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061504392.jpg
411302000000000.0,믹스견,2022(년생),F,N,미용되었고 온순하며 활달함. 유두발적,남산동물병원,서울특별시 용산구 후암로 51 (후암동) 1층,02-778-7582,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/202604022304107.jpg
445470000000000.0,스탠다드 푸들,2017(년생),M,Y,조용하고 안정적이며 활발하고 장난기가 많음. 주목받는 것을 즐김.,청원동물병원,전북특별자치도 남원시 죽항동 278번지,063-633-3533,보호중,노령,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604061804712.jpg
